Bankrupt, Current_Ratio, Quick_Ratio, Total_debt_by_Total_networth, Debt_ratio_Percent, Operating_profit_by_Paidin_capital, Total_Asset_Turnover, Working_Capital_to_Total_Assets, Cash_Flow_to_Total_Assets, Cash_Flow_to_Liability, Current_Liability_to_Current_Assets, Gross_Profit_to_Sales
0,0.006935392,0.002625121,0.03883767,0.240590138,0.107976289,0.419790105,0.784682693,0.629683094,0.45785546,0.041670076,0.599826995
0,0.006927279,0.002176579,0.001589473,0.043655712,0.090543423,0.047976012,0.757422596,0.637436567,0.456275885,0.041715911,0.616722334
0,0.006924783,0.004617043,0.014428364,0.181485624,0.092098621,0.317841079,0.775521019,0.580071385,0.450400963,0.041730763,0.597737952
0,0.006916047,0.000164694,0.024589865,0.216464613,0.12987933,0.070464768,0.776088131,0.62808602,0.457510651,0.041782381,0.609100727
0,0.006906687,0.003300116,0.00424589,0.09369048,0.092171902,0.056971514,0.756169518,0.607458323,0.449785637,0.041838666,0.595770104
0,0.006899822,0.004020652,0.007500524,0.133355504,0.107732018,0.106446777,0.766296027,0.625896451,0.45602991,0.04187708,0.60854112
0,0.006863629,0.001643196,0.009251407,0.148925235,0.090128161,0.044977511,0.768550393,0.659940757,0.462185913,0.042090808,0.589466897
0,0.006857389,4800000000,0.004931652,0.103546271,0.096422232,0.010494753,0.764778628,0.622600824,0.454333323,0.042129402,0.610716299
1,0.006849277,0.004905257,0.024912684,0.217220425,0.105313726,0.233883058,0.776769171,0.639815977,0.458905768,0.042175441,0.600013858
1,0.006839292,0.000183409,0.02078352,0.206125102,0.087897145,0.005997001,0.776887749,0.627860114,0.457396002,0.042233762,0.616750163
1,0.006817451,0.001106069,0.005970326,0.116818333,0.089322064,0.059970015,0.759307974,0.624297799,0.455241409,0.042366274,0.595798627
0,0.006801851,0.001317551,0.01989896,0.203343713,0.112413894,0.167916042,0.773993284,0.64942594,0.46009512,0.042459823,0.598244856
1,0.006796859,0.002608277,0.00989978,0.153974061,0.094899604,0.031484258,0.765001008,0.670312046,0.463811779,0.042490401,0.596339133
0,0.006764409,0.001814752,0.008354991,0.141336881,0.101364665,0.061469265,0.76411353,0.646747238,0.459961914,0.042687485,0.600887875
1,0.006758793,0.004885294,0.015708697,0.187471657,0.101836924,0.136431784,0.761373769,0.641770624,0.459115965,0.042721306,0.598427849
0,0.006755673,0.004235877,0.009545956,0.151253137,0.096129106,0.145427286,0.756495953,0.638578576,0.458541008,0.042739114,0.595193621
0,0.006749433,0.004281417,0.007185913,0.130211325,0.094899604,0.082458771,0.75395297,0.638979903,0.45850459,0.042775646,0.606214993
0,0.006741945,0.003573358,0.02173465,0.208936723,0.100477144,0.218890555,0.774452481,0.674812332,0.463196313,0.042821786,0.595204675
0,0.006733208,0.003449838,0.003807257,0.086827705,0.09022587,0.049475262,0.759921964,0.645983478,0.460153022,0.042874992,0.60261879
1,0.00671948,0.003788583,0.02979874,0.227318076,0.087034051,0.133433283,0.776262736,0.603614929,0.454821829,0.04296123,0.607985163
0,0.006716984,0.005255856,0.004701848,0.10037186,0.095152018,0.089955022,0.760152843,0.685900578,0.470037346,0.042976221,0.599678401
0,0.006711992,0.005381871,0.005228025,0.107536959,0.102292898,0.113943028,0.757625918,0.643260467,0.459352132,0.04300658,0.602748548
0,0.006703255,5800000000,0.008441624,0.142122925,0.100493429,0.031484258,0.766817562,0.643253947,0.459332613,0.043059174,0.605498438
0,0.006683286,0.003097368,0.00361849,0.083743991,0.104124937,0.122938531,0.757724184,0.639550335,0.458268624,0.043185549,0.600941064
1,0.00667767,0.005388734,0.004865082,0.102639296,0.052949989,0.451274363,0.761938407,0.167677542,0.342774249,0.04321844,0.627103001
0,0.006673302,0.001293845,0.014395535,0.181334462,0.095648705,0.034482759,0.769449159,0.643427466,0.459344832,0.043248986,0.602205398
0,0.006643973,0.004869075,0.007994784,0.138071772,0.09461462,0.104947526,0.761479364,0.640747476,0.458872613,0.043431725,0.59977196
0,0.006630869,0.004029385,0.008734349,0.144662454,0.104857752,0.124437781,0.760000222,0.62982715,0.456967613,0.04351399,0.608125444
0,0.00662338,0.003977607,0.010036568,0.155001965,0.0984904,0.101949025,0.764373641,0.635964986,0.458127886,0.043560772,0.601864086
0,0.006622132,0.004129824,0.006472793,0.122622971,0.096096536,0.071964018,0.753131107,0.642934308,0.459275516,0.043569973,0.614277214
0,0.006622132,0.006492931,0.007845229,0.136681077,0.101218102,0.056971514,0.756248397,0.634483347,0.457703451,0.043570571,0.607521214
0,0.00662026,0.00254215,0.004489372,0.097318378,0.105639422,0.151424288,0.759189159,0.642460302,0.45915351,0.043580265,0.600065239
0,0.006617764,0.001701213,0.007965602,0.13779968,0.094459915,0.175412294,0.75990696,0.642168423,0.459134061,0.043598561,0.594663521
1,0.006584067,0.004686289,0.034198743,0.234452943,0.041338935,0.055472264,0.756788073,0.630645779,0.457924875,0.043812551,0.57864353
1,0.00656285,0.004555907,0.015179785,0.185083291,0.082800007,0.196401799,0.765877741,0.642501061,0.459215133,0.043946134,0.604012274
1,0.00656285,0.004884671,0.025060415,0.217552982,0.089379061,0.265367316,0.770421251,0.618972891,0.456442081,0.043948966,0.59649432
0,0.00655661,0.002982581,0.005771528,0.114429966,0.097317895,0.106446777,0.756676182,0.636901205,0.457943218,0.043987394,0.59929662
1,0.006541009,0.004152906,0.02560483,0.218822747,0.078468253,0.124437781,0.766949967,0.636231085,0.458486957,0.044088934,0.600972289
0,0.006539137,0.006626433,0.003484438,0.081506787,0.104255215,0.071964018,0.754120416,0.642027491,0.45899903,0.044099574,0.64528054
0,0.006531649,0.001841577,0.010263635,0.156664752,0.105981403,0.085457271,0.760983312,0.647700696,0.460051898,0.044149346,0.599875177
1,0.00650544,0.002917078,0.016415433,0.190494906,0.106982917,0.313343328,0.765844067,0.637164697,0.458498281,0.044322258,0.598960826
0,0.006498576,0.003436737,0.009170246,0.148290353,0.10906737,0.173913043,0.759918828,0.663415698,0.462795689,0.044364516,0.601547231
1,0.006496704,0.000993154,0.019262441,0.201227439,0.097399319,0.029985007,0.765193202,0.635461209,0.458321348,0.044378728,0.604752254
0,0.006496704,0.000311296,0.02890506,0.225655289,0.12392724,0.032983508,0.766647999,0.653153155,0.460440663,0.044376638,0.610634057
1,0.006486095,0.004305123,0.023778258,0.214439036,0.07774358,0.28185907,0.768030356,0.61794014,0.456277871,0.044447679,0.598814975
0,0.006465502,0.004285784,0.009655386,0.152099646,0.101983487,0.085457271,0.756146613,0.64608157,0.459803003,0.044582633,0.619044363
1,0.00646363,0.002675652,0.045297696,0.247362215,0.026755907,0.073463268,0.769496644,0.627984425,0.457716662,0.044597122,0.536813228
0,0.006458638,0.003955772,0.006308648,0.120778789,0.094557624,0.112443778,0.756275004,0.645015297,0.459711829,0.044629753,0.596740024
0,0.00645115,0.005056227,0.010035656,0.155001965,0.10831827,0.197901049,0.757974442,0.651509745,0.460687162,0.044678986,0.604141393
0,0.006449902,0.005811074,0.129033641,0.277987726,0.069674467,0.248875562,0.763860018,0.63969097,0.458973455,0.044686823,0.593941553
0,0.006449278,0.003721208,0.005217994,0.107416029,0.100330581,0.062968516,0.75420705,0.608572006,0.451210635,0.0446912,0.604340789
1,0.006445534,0.002155369,0.014172115,0.18021586,0.088532252,0.074962519,0.761535438,0.62870128,0.457252076,0.044716019,0.594392722
0,0.00644491,0.002499105,0.007970162,0.137860145,0.103750387,0.107946027,0.758607533,0.645575899,0.459762722,0.044719823,0.603359661
0,0.006436797,0.000163446,0.017655642,0.195453034,0.107137623,0.031484258,0.764365328,0.644834341,0.459524586,0.044775563,0.609869683
1,0.006431181,0.00467506,0.03448235,0.234876198,0.075561418,0.070464768,0.762516802,0.685101832,0.463899835,0.044814771,0.59911628
0,0.006426189,0.002944527,0.008127012,0.139281071,0.092766297,0.029985007,0.756497154,0.65114145,0.460774225,0.044845532,0.593187934
0,0.006416829,0.002177203,0.023449056,0.213622759,0.110695849,0.113943028,0.764706556,0.669427841,0.462464218,0.044910406,0.599340508
1,0.00640934,0.001438576,0.024639109,0.21655531,0.08985132,0.083958021,0.764816476,0.633800803,0.458190293,0.044960401,0.612747077
0,0.006403724,0.003570863,0.010929335,0.161320555,0.097594737,0.092953523,0.754575676,0.646201444,0.459792617,0.044998319,0.599263339
0,0.0063875,0.004074926,0.010507118,0.158388004,0.09716319,0.095952024,0.756244703,0.628199794,0.456900114,0.045108807,0.605933585
0,0.006385003,0.003855334,0.006360627,0.121353206,0.106917778,0.07946027,0.756083574,0.64150214,0.458976663,0.045123009,0.607759616
1,0.006381259,0.003426756,0.010094931,0.15542522,0.094793753,0.100449775,0.757738038,0.642369302,0.459182509,0.045151647,0.602226423
0,0.006369403,8170000000,0.010818993,0.160564743,0.089981598,0.011994003,0.760773049,0.629601165,0.457154233,0.045230075,0.569437321
0,0.006365659,0.004612052,0.010048423,0.155092663,0.093376977,0.049475262,0.753926399,0.685276637,0.466242663,0.045257372,0.597892529
0,0.006363787,0.005395596,0.008481748,0.142455483,0.099548911,0.083958021,0.756288251,0.645095546,0.459661535,0.045268735,0.60385417
0,0.006356922,0.004830397,0.007071923,0.129032258,0.110207305,0.131934033,0.75648257,0.649363515,0.46053981,0.0453153,0.619325683
1,0.006351306,0.004608933,0.016231226,0.189739094,0.091430944,0.137931034,0.761252295,0.652841999,0.460614429,0.045353716,0.597630934
0,0.006337578,0.000351222,0.033960733,0.234120386,0.107780872,0.056971514,0.764380671,0.654897467,0.460591264,0.045447182,0.606721722
0,0.006335706,0.00265756,0.002128416,0.055688243,0.096471086,0.043478261,0.753925472,0.64285463,0.459242004,0.045463639,0.60210064
0,0.006335082,0.003301987,0.010792548,0.160383348,0.10117739,0.11994003,0.756448172,0.64530772,0.459653224,0.045464966,0.599755559
0,0.006329465,0.004348168,0.008984215,0.146748496,0.093906232,0.04197901,0.752991982,0.644398384,0.459529522,0.04550392,0.611760575
0,0.006322601,0.004331948,0.055060688,0.255041267,0.11892781,0.260869565,0.765095128,0.659170493,0.460917257,0.045552347,0.597699961
0,0.006321353,0.002838474,0.007487758,0.133234574,0.09655251,0.047976012,0.752338294,0.648617373,0.460358982,0.045559964,0.600846859
1,0.006277047,0.003932066,0.023988911,0.214983221,0.098026284,0.106446777,0.761174636,0.643202373,0.459307101,0.045867433,0.598910864
0,0.006276423,0.001542757,0.003288376,0.078090516,0.095477714,0.052473763,0.75394116,0.641394168,0.458786267,0.045875348,0.609058246
0,0.006267063,0.002786695,0.016008718,0.188771654,0.093800381,0.124437781,0.755443084,0.631920915,0.457779001,0.045941796,0.59778645
0,0.006250839,0.004749921,0.008393292,0.14169967,0.096397805,0.025487256,0.751078547,0.635195139,0.457885162,0.046052112,0.599217243
0,0.006235862,0.003251456,0.00632871,0.120990416,0.095705701,0.137931034,0.754869597,0.663881739,0.463659404,0.046161871,0.598382851
1,0.006220261,0.000211482,0.155945248,0.281222602,0.075724266,0.04197901,0.760041492,0.642971714,0.459278317,0.046269656,0.586374019
0,0.006219637,0.002827245,0.010456962,0.158055446,0.102651164,0.122938531,0.754865103,0.637345948,0.458372473,0.046275497,0.60004568
0,0.006217765,0.004346296,0.002397432,0.061281253,0.095754556,0.019490255,0.752032218,0.642257054,0.459006086,0.04629123,0.606524037
0,0.006215269,0.003620146,0.004177496,0.092662575,0.097440031,0.082458771,0.75277346,0.628241146,0.455303089,0.046305476,0.600429168
1,0.006211525,0.004016909,0.012950145,0.173746108,0.081456511,0.140929535,0.757618776,0.653233077,0.460792306,0.046335308,0.602949367
1,0.006209029,0.00508118,0.026118239,0.219971581,0.114986891,0.167916042,0.75820875,0.650624652,0.460174513,0.046349698,0.600212776
0,0.006199669,0.003557138,0.004434657,0.096502101,0.095249727,0.098950525,0.752618803,0.637077588,0.457752749,0.046416707,0.597379125
0,0.006198421,0.003168486,0.021516702,0.208301841,0.12008403,0.191904048,0.757754959,0.645237156,0.45955916,0.046429156,0.599564655
0,0.006194052,0.001609508,0.023611377,0.214015781,0.114791473,0.131934033,0.758000011,0.648854622,0.459986345,0.046459069,0.600017806
1,0.006172212,0.003137917,0.011574973,0.165553103,0.100615565,0.077961019,0.755729691,0.61848769,0.455500372,0.046616948,0.615306609
0,0.00613789,0.005497906,0.003187153,0.076306799,0.097928575,0.068965517,0.752383693,0.666987416,0.467096226,0.046868301,0.598884206
1,0.006127282,0.002408648,0.047723397,0.249538955,0.060009445,0.211394303,0.755830433,0.640308778,0.459003592,0.046946582,0.593870356
0,0.006127282,0.002847208,0.013927721,0.178976328,0.108187992,0.134932534,0.753046624,0.661433593,0.461922452,0.046946949,0.600718228
0,0.006111681,0.00583977,0.048899771,0.250506394,0.076440797,0.388305847,0.755405233,0.642939127,0.459275437,0.047059747,0.594282641
1,0.006107313,0.004404313,0.018944182,0.200139069,0.086871204,0.209895052,0.75527778,0.631152452,0.457763447,0.047093894,0.595262105
0,0.006099825,0.003461691,0.008127012,0.139281071,0.097106193,0.064467766,0.752031074,0.650558827,0.460667802,0.047146168,0.622697745
0,0.006097329,0.003449214,0.004932564,0.103576503,0.096471086,0.076461769,0.751204343,0.642949958,0.459279521,0.047166348,0.614021193
0,0.006092337,0.002189056,0.008101478,0.139069444,0.105045027,0.061469265,0.751800419,0.645708114,0.459782781,0.047203667,0.605128169
0,0.006086096,0.004844121,0.008422473,0.14194153,0.097969287,0.100449775,0.75269227,0.639930781,0.458736782,0.047248182,0.60175275
0,0.006066128,0.003095496,0.008578411,0.143301992,0.086781637,0.073463268,0.752661491,0.647482348,0.460083364,0.047398313,0.597291244
0,0.006055519,0.004507247,0.018686109,0.199232095,0.103449118,0.131934033,0.751703079,0.641105387,0.45903939,0.047479383,0.617865417
0,0.006053647,0.001574573,0.007533353,0.133688061,0.096031397,0.148425787,0.752079855,0.641519297,0.459006516,0.047490717,0.596047961
0,0.006050527,0.003950781,0.019419291,0.201771624,0.100591138,0.097451274,0.751484002,0.642417017,0.459209228,0.047515907,0.598703149
0,0.006048031,0.00373618,0.006470057,0.122592738,0.096015112,0.070464768,0.752112232,0.645005053,0.459703465,0.047534145,0.597170323
1,0.006036175,0.002642588,0.041594397,0.243704084,0.060506131,0.271364318,0.753910711,0.598772221,0.454603464,0.047624297,0.593973363
0,0.006025566,0.002434225,0.006810203,0.126281102,0.093604964,0.025487256,0.751440489,0.632657739,0.457212027,0.047702116,0.591820691
1,0.006022446,0.003727447,0.0051496,0.106509055,0.09692706,0.175412294,0.751822452,0.622374075,0.454410932,0.047725372,0.59878151
1,0.006016206,0.004039367,0.012502394,0.171176346,0.093743384,0.064467766,0.751110917,0.641099985,0.459001053,0.047775282,0.610236526
0,0.006009966,0.003237108,0.007982929,0.137981074,0.112096341,0.230884558,0.751569315,0.645890343,0.45982026,0.047820571,0.600343193
1,0.005966284,0.003615155,0.020763458,0.206064637,0.090567851,0.127436282,0.751314675,0.633906917,0.458149444,0.04815782,0.594648971
0,0.005961916,0.003355638,0.006004979,0.117241588,0.092074193,0.082458771,0.750687796,0.639309591,0.458493533,0.048192164,0.594532743
0,0.005951307,0.000203372,0.031787633,0.230734347,0.088515967,0.052473763,0.750976139,0.636001646,0.458501245,0.048271727,0.592835158
0,0.005926347,0.004515981,0.01087918,0.160987998,0.110744703,0.206896552,0.750246662,0.625098809,0.456445064,0.048467683,0.602679142
1,0.005926347,0.005184738,0.010204361,0.156241497,0.126679369,0.352323838,0.750254332,0.649176496,0.460295078,0.048467888,0.603699795
0,0.005899514,0.004460459,0.005689455,0.113432294,0.098807953,0.070464768,0.750080251,0.628505201,0.456061902,0.048679156,0.60617428
1,0.005892025,0.003171605,0.016721838,0.19176467,0.12083313,0.140929535,0.749584605,0.638275101,0.458651841,0.048736567,0.604856382
1,0.005883289,0.00397823,0.021229448,0.207485564,0.108367124,0.08095952,0.749623717,0.639721013,0.458877049,0.048806415,0.601665209
0,0.005871433,0.003910232,0.003629433,0.083925386,0.105932548,0.122938531,0.749634747,0.631987451,0.456023452,0.048903628,0.606139812
0,0.005867064,0.000100438,0.021670816,0.208755328,0.121297246,0.067466267,0.74843828,0.637757135,0.458637676,0.048934674,0.616313243
1,0.005855832,0.003162247,0.010990434,0.16174381,0.087669158,0.046476762,0.749841065,0.61320978,0.454579821,0.049029049,0.592163046
0,0.005855832,0.000247665,0.010216216,0.156301962,0.095583565,0.076461769,0.748585581,0.647298326,0.459987873,0.049027186,0.597635383
1,0.005843352,0.003488516,0.008437064,0.14206246,0.108652108,0.155922039,0.749024321,0.661827655,0.462660256,0.049126768,0.601901385
0,0.005788437,0.003320079,0.005445973,0.110378813,0.103253701,0.113943028,0.748579093,0.615911425,0.453096942,0.049572635,0.603001353
0,0.005716051,0.004270812,0.017411248,0.194515827,0.113830671,0.184407796,0.745811316,0.643445729,0.459342573,0.050170651,0.602951508
0,0.005713555,0.004308242,0.012671099,0.172174018,0.112625596,0.140929535,0.746326885,0.647227758,0.459913319,0.050193372,0.606973781
0,0.005675489,0.00125891,0.014536883,0.182029809,0.092904718,0.106446777,0.745111551,0.649196654,0.460156672,0.05051322,0.60362722
0,0.005656145,0.001317551,0.016849506,0.192308855,0.109906037,0.130434783,0.744204018,0.639801037,0.458857075,0.050680116,0.609429738
1,0.005644288,0.003087386,0.085127532,0.268706352,0.074055075,0.244377811,0.740425902,0.609091618,0.456022807,0.050779839,0.590838406
0,0.005623695,0.002943903,0.007646431,0.134776431,0.105240445,0.109445277,0.745682557,0.641752636,0.459052618,0.050960402,0.602963861
0,0.005618079,0.004078045,0.007772276,0.13598573,0.110850554,0.151424288,0.746031935,0.648857038,0.460382497,0.051008147,0.605362539
0,0.005563789,0.004628896,0.004138283,0.092057925,0.108407836,0.109445277,0.7469121,0.640119881,0.458510231,0.051481376,0.62654338
1,0.005561917,0.002118562,0.014504053,0.181878647,0.10467862,0.058470765,0.743139372,0.628295267,0.457212694,0.051497298,0.609096838
1,0.005548813,0.002670037,0.020786256,0.206125102,0.101014542,0.077961019,0.743054701,0.643070647,0.459292056,0.051613298,0.609384961
0,0.005531964,0.002554003,0.010172444,0.155999637,0.10138095,0.112443778,0.743045189,0.648523328,0.460189726,0.051766495,0.60033234
0,0.005530092,0.004202189,0.015091329,0.184660036,0.111404237,0.16041979,0.741778104,0.638240962,0.4586237,0.051783386,0.6045643
0,0.005495771,0.004577117,0.009862392,0.153701968,0.098579966,0.095952024,0.744675475,0.65418797,0.461143332,0.052088237,0.606677665
0,0.005480794,0.002328173,0.009087261,0.147595006,0.095176446,0.046476762,0.743725897,0.648886433,0.460302944,0.052225878,0.597225955
0,0.005475178,0.001998161,0.008398763,0.141729903,0.092733727,0.07946027,0.743062106,0.642218531,0.459146827,0.052275384,0.600681311
0,0.005447097,0.002741779,0.004480252,0.097167216,0.099011513,0.068965517,0.746051718,0.636508872,0.457615837,0.052530389,0.600678878
1,0.00541652,0.003194063,0.048233159,0.249962209,0.052314883,0.140929535,0.731127667,0.623559255,0.457275889,0.052813988,0.597605963
0,0.005397799,0.003651962,0.002790469,0.06902077,0.095347436,0.019490255,0.746585922,0.645965104,0.460359568,0.052989493,0.604409972
0,0.005376582,0.001893356,0.003178946,0.076155637,0.100542283,0.053973013,0.743863058,0.64473582,0.459862939,0.053190445,0.606134712
1,0.005350373,0.003696878,0.010556361,0.158750794,0.077515593,0.071964018,0.739628131,0.61789925,0.455248187,0.053435993,0.590853983
0,0.005312932,0.004405561,0.0192287,0.201106509,0.104157506,0.071964018,0.736628546,0.601877719,0.454032447,0.05379309,0.61020212
1,0.005290467,0.000883982,0.014907121,0.183813526,0.112145195,0.151424288,0.742130427,0.643550185,0.459361021,0.054012673,0.599872997
1,0.005275491,0.002788567,0.013788198,0.178250748,0.104540199,0.112443778,0.73992292,0.643379238,0.459339089,0.05415863,0.60314787
0,0.005265506,0.001744258,0.010430516,0.157843819,0.087091048,0.073463268,0.736217074,0.64595845,0.459764383,0.054255005,0.596155469
0,0.005263634,0.00139054,0.007785043,0.13610666,0.094964743,0.029985007,0.742292629,0.644735919,0.459611881,0.054275873,0.595371186
1,0.005246161,0.00287029,0.378620086,0.30537836,0.014786588,0.157421289,0.72005772,0.574913718,0.453512155,0.054444871,0.586922849
0,0.005243041,0.002311953,0.021486608,0.208241376,0.08117967,0.194902549,0.731486231,0.53801611,0.446325735,0.054477339,0.600275802
0,0.005236801,0.002157864,0.01727446,0.193971642,0.105842982,0.032983508,0.731171057,0.648277528,0.459981918,0.054536402,0.615873921
0,0.005228689,0.002950765,0.004031589,0.090395139,0.099174361,0.091454273,0.741363808,0.581181786,0.442183574,0.054620561,0.602268112
1,0.005216208,0.00129634,0.006436316,0.122199716,0.095526569,0.046476762,0.741461525,0.612871451,0.453044112,0.054743999,0.598325248
1,0.005183135,0.001748625,0.032506224,0.231883182,0.087604019,0.107946027,0.732813895,0.641048552,0.45906555,0.05507608,0.594421589
0,0.005166287,0.004563393,0.017036449,0.193034435,0.109148794,0.082458771,0.734030367,0.649228568,0.460111688,0.055242675,0.60950797
1,0.005163166,0.000505311,0.015311101,0.18568794,0.096096536,0.043478261,0.729196241,0.64070598,0.45896749,0.055278768,0.603382723
1,0.005155054,0.004631391,0.019430234,0.201801856,0.076799062,0.145427286,0.727034955,0.631434225,0.457811444,0.055360608,0.597029995
0,0.005135085,0.001959483,0.007104752,0.129395048,0.099907177,0.133433283,0.738087867,0.648578851,0.460382641,0.05556457,0.600592273
1,0.005127597,0.003305107,0.011318724,0.163890317,0.079225495,0.061469265,0.73117636,0.604106179,0.453220823,0.055643752,0.592867533
0,0.005111997,0.003686273,0.014541442,0.182060042,0.113276988,0.172413793,0.731955277,0.640628617,0.458950624,0.055803156,0.603895923
1,0.005096396,0.003948286,0.103997848,0.326934123,0.111363525,0.410794603,0.709947916,0.634720333,0.4586242,0.055965835,0.596618609
1,0.005080795,0.002565856,0.010440548,0.157934516,0.08964776,0.059970015,0.737138796,0.640303773,0.458850005,0.056127914,0.597123787
0,0.005032122,0.00382539,0.006630555,0.124346222,0.096072109,0.058470765,0.73819695,0.660446648,0.462844756,0.056640465,0.602869756
0,0.005027129,0.003975735,0.009139241,0.14801826,0.088589249,0.104947526,0.737458293,0.639633897,0.458707101,0.056694701,0.595660459
1,0.004984696,0.002356869,0.011037854,0.162046135,0.090364291,0.095952024,0.737201424,0.644138014,0.459465025,0.057153439,0.597307971
1,0.004964727,0.003514717,0.01604793,0.188953049,0.104165649,0.094452774,0.731885694,0.638477803,0.458670253,0.057373785,0.601562797
0,0.004952247,0.00426083,0.004109102,0.091604438,0.111159965,0.104947526,0.739914837,0.64645324,0.460237683,0.057507852,0.626413326
1,0.004917301,0.003691264,0.021261365,0.207576261,0.082352175,0.142428786,0.723887136,0.637030893,0.458544166,0.057896478,0.595282161
0,0.004897333,0.003470424,0.006622347,0.124255525,0.093026854,0.023988006,0.737618354,0.654443165,0.461622837,0.058114958,0.589835996
1,0.004866755,0.00215225,0.00737012,0.132055507,0.096894491,0.04197901,0.742226715,0.616597706,0.454211079,0.058459701,0.60208922
0,0.004831186,0.002598295,0.008033084,0.138434562,0.09042943,0.095952024,0.738387545,0.651193652,0.460792878,0.058868285,0.593131679
1,0.004788129,0.00236186,0.021101779,0.525410406,0.092009054,0.100449775,0.723172153,0.641956613,0.459226216,0.059373727,0.59805138
1,0.004753807,0.001023098,0.011217502,0.163255434,0.092481313,0.113943028,0.723813923,0.645153163,0.45962258,0.059778002,0.598004884
1,0.004750687,0.001926419,0.006104378,0.118390422,0.079355774,0.014992504,0.73319751,0.610300051,0.452302046,0.059812557,0.579904785
1,0.004749439,0.002219624,0.032886494,0.232487831,0.09583598,0.094452774,0.722140528,0.647081491,0.459734423,0.059826209,0.599650896
1,0.004737583,0.002966361,0.014225007,0.180487952,0.066971192,0.055472264,0.718670064,0.66835069,0.462882679,0.059970011,0.606438327
1,0.004736959,0.003786088,0.029686574,0.227106449,0.085560278,0.131934033,0.715258386,0.632122306,0.458049398,0.05997421,0.598166628
1,0.004723854,0.003844729,0.007608131,0.134413641,0.096218672,0.175412294,0.726489255,0.63558278,0.457885614,0.060134727,0.597741857
0,0.004708254,0.00071305,0.014577919,0.182211204,0.09352354,0.067466267,0.721271608,0.643431519,0.459345066,0.060321902,0.603548802
0,0.004708254,0.0024885,0.008109685,0.139129909,0.098620678,0.076461769,0.733493589,0.643396867,0.459359955,0.060324346,0.598218511
0,0.004684541,0.003592697,0.006340565,0.121111346,0.092750012,0.068965517,0.734541111,0.671660355,0.465280867,0.06061131,0.594739764
0,0.004680173,0.00314478,0.009749314,0.152825226,0.095852264,0.24137931,0.725876752,0.658603299,0.461890453,0.060666744,0.601575088
0,0.00467206,0.002869042,0.024441222,0.216101823,0.099866465,0.100449775,0.729416462,0.630419077,0.457785445,0.060765125,0.619948867
1,0.00467206,0.00072615,0.08623004,0.269038909,0.05115052,0.068965517,0.720005776,0.648959624,0.459853188,0.060766259,0.581460736
0,0.004634619,0.001938272,0.009563283,0.151404299,0.083956226,0.092953523,0.728178017,0.647008922,0.459961618,0.061225218,0.58795117
0,0.004572841,0.002545269,0.006791964,0.126099707,0.088002996,0.061469265,0.736634221,0.638473684,0.45837847,0.062005795,0.591109931
0,0.004535399,0.002368098,0.004700025,0.100341627,0.096096536,0.12143928,0.73317707,0.648510126,0.460672693,0.062488901,0.597696188
1,0.004526663,0.003015021,0.024262486,0.215648336,0.102643021,0.139430285,0.709933128,0.627595451,0.457445756,0.062596874,0.599502576
0,0.004520423,0.001806642,0.009412816,0.150225232,0.090624847,0.067466267,0.724252976,0.609212154,0.453551799,0.062683079,0.598800542
1,0.004481733,0.003325693,0.015526313,0.18665538,0.078557819,0.068965517,0.711288647,0.586596023,0.451536646,0.063194902,0.640389246
1,0.004463637,0.003319455,0.025058591,0.217552982,0.095168303,0.083958021,0.71770572,0.63129629,0.457899036,0.063429205,0.6013526
1,0.004453028,0.002820383,0.032388586,0.231701787,0.085462569,0.094452774,0.708528845,0.646103302,0.459627222,0.06357356,0.593689579
0,0.004375649,0.001787927,0.006651529,0.124588082,0.096291954,0.133433283,0.729972703,0.645969865,0.459893113,0.06462815,0.596296306
0,0.004332592,0.002724311,0.010689501,0.159688001,0.099483772,0.082458771,0.724331437,0.64972539,0.460361436,0.065233995,0.619860736
1,0.004328848,0.00330885,0.126572374,0.321371346,0.066995619,0.292353823,0.692375034,0.705153031,0.464287286,0.065285749,0.601857115
0,0.004294526,0.003603302,0.019753965,0.202859993,0.100810982,0.11844078,0.72385504,0.641708474,0.459119866,0.065772709,0.618083746
1,0.00429203,0.001933905,0.025951358,0.219608792,0.098547397,0.214392804,0.703730256,0.629328601,0.457681019,0.065815853,0.599110129
1,0.004288286,0.00245606,0.011886849,0.167518215,0.104369209,0.083958021,0.721815364,0.63108992,0.457467081,0.065865966,0.607219345
1,0.004270189,0.002126672,0.017381154,0.194394897,0.095909261,0.04047976,0.728817461,0.643478991,0.459347003,0.066128963,0.597579161
0,0.004255213,0.002811025,0.010638434,0.159325211,0.092302181,0.043478261,0.737868245,0.634392846,0.457906147,0.06634848,0.615927407
0,0.004250845,0.000949485,0.007237892,0.13075551,0.086309378,0.061469265,0.727125391,0.646918395,0.460049091,0.066409293,0.587202308
1,0.004223388,0.00263323,0.018213735,0.197539075,0.088564822,0.151424288,0.706854084,0.655186433,0.460867292,0.066816005,0.606475021
1,0.004205915,0.000228326,0.009224049,0.148713608,0.092880291,0.083958021,0.7159248,0.639906776,0.458756429,0.06707604,0.598353835
1,0.004196555,0.001932034,0.01374169,0.178008888,0.086122103,0.065967016,0.724527724,0.651111394,0.460451514,0.067217524,0.588442913
1,0.004194059,0.002896491,0.009572402,0.151464764,0.077727295,0.089955022,0.72575418,0.579039312,0.448517912,0.067249617,0.583537612
